case_id,dice,iou,precision,recall,tp,fp,fn,pred_area,ref_area,pred_components,ref_components
4924036,0.96099347237701,0.9249157217284707,0.9459035918009152,0.9765726119596169,15090,863,362,15953,15452,6,6
4936036,0.975353388909025,0.9518924655111426,0.9807361899307544,0.9700293526958134,18837,370,582,19207,19419,6,6
4938036,0.9359997112226113,0.8796987379563034,0.941402846354923,0.9306582442035748,12965,807,966,13772,13931,6,6
4939036,0.9502632430365598,0.9052395629027739,0.9232439846830885,0.9789116470730821,16154,1343,348,17497,16502,6,6
4942037,0.9567723342939481,0.9171270718232044,0.9435647584246853,0.9703549060542798,18592,1112,568,19704,19160,6,6
4945037,0.9654154963542997,0.933143201886689,0.9687411034561294,0.9621126441981452,17014,549,670,17563,17684,6,6
4950037,0.961554332874828,0.9259553612822041,0.9470297365034207,0.9765313962422295,13981,782,336,14763,14317,6,6
4952037,0.9688446235079202,0.9395719070038344,0.9646683609906812,0.9730572031768372,19358,709,536,20067,19894,6,6
4961037,0.9583081570996979,0.919953596287703,0.9558404558404558,0.9607886331093732,17446,806,712,18252,18158,6,6
4964037,0.9575914023812032,0.9186334462020519,0.9571879936808847,0.9579951512596184,18177,813,797,18990,18974,6,6
4970038,0.9532705510042621,0.9107134149314868,0.9372678911974305,0.96982915303526,18676,1250,581,19926,19257,6,6
4975038,0.9662026624521306,0.9346151584641618,0.9666727482819437,0.965733033598639,15895,548,564,16443,16459,6,6
4982038,0.9597429368255123,0.9226017018300501,0.9524669073405535,0.9671309872922776,15830,790,538,16620,16368,6,6
4984038,0.9606582517400024,0.9242948754327224,0.9607715903728173,0.9605449398443029,16287,665,669,16952,16956,6,6
4999039,0.9660951198696563,0.9344139276602131,0.9614454110258918,0.9707900207900207,18678,749,562,19427,19240,6,6
